global_step,sample_cursor,coverage_fraction,loss,grad_norm,learning_rate,processed_tokens,supervised_tokens,update_seconds,tokens_per_second,nvml_peak_bytes,allocated_peak_bytes,reserved_peak_bytes
485,7760,0.388,1.4504120278310622,0.27568578720092773,7.01472196660103e-05,7546,6479,7.517816415987909,1003.7489055934053,36873109504,29552119808,31966887936
486,7776,0.3888,1.3410946498863614,0.24793890118598938,7.002853567831764e-05,7326,6459,6.918653696775436,1058.8765272952473,36873109504,29552119808,31966887936
487,7792,0.3896,1.435546358634218,0.2664951980113983,6.990971712210966e-05,7283,6119,6.496604406740516,1121.0471723418411,36873109504,29552119808,31966887936
488,7808,0.3904,1.3447449414464085,0.2736099362373352,6.979076479570912e-05,7036,5907,6.656622221227735,1056.9925355779455,36873109504,29552119808,31966887936
489,7824,0.3912,0.9397043773460538,0.29131704568862915,6.967167949833763e-05,6161,5094,5.6262023989111185,1095.0548101846434,36873109504,29552119808,31966887936
490,7840,0.392,1.42460422563145,0.2533642649650574,6.955246203011016e-05,7765,6430,7.402576949913055,1048.9590385266042,36873109504,29552119808,31966887936
491,7856,0.3928,1.4929369429138175,0.27032458782196045,6.943311319202976e-05,7349,6002,6.75055241631344,1088.6516460846,36873109504,29552119808,31966887936
492,7872,0.3936,1.5565034912551268,0.25629696249961853,6.93136337859821e-05,7398,6345,6.80476160813123,1087.1798934381316,36873109504,29552119808,31966887936
493,7888,0.3944,1.4936081129796317,0.2392500787973404,6.919402461473014e-05,8360,7429,7.894638481084257,1058.9465268144652,36873109504,29552119808,31966887936
494,7904,0.3952,1.558809429280803,0.24136026203632355,6.907428648190864e-05,8504,7078,8.243576406966895,1031.5910934983283,36873109504,29552119808,31966887936
495,7920,0.396,1.5683346002732457,0.22707679867744446,6.895442019201897e-05,8186,7271,7.550670078024268,1084.1421907473905,36873109504,29552119808,31966887936
496,7936,0.3968,1.1945780703334774,0.2830843925476074,6.883442655042344e-05,6494,5590,5.636708522215486,1152.0907945489364,36873109504,29552119808,31966887936
497,7952,0.3976,1.5710050531848554,0.24704793095588684,6.871430636334006e-05,7806,6811,6.796491208020598,1148.533818566273,36873109504,29552119808,31966887936
498,7968,0.3984,1.6159516183897986,0.251955509185791,6.859406043783707e-05,7544,6551,7.3780503128655255,1022.4923496177707,36873109504,29552119808,31966887936
499,7984,0.3992,1.2425019071074055,0.289811909198761,6.847368958182759e-05,6589,5772,6.210403276141733,1060.9616971755615,36873109504,29552119808,31966887936
500,8000,0.4,1.109316423886399,0.3059024214744568,6.8353194604064e-05,6149,5221,5.603951022028923,1097.2615527559947,36873109504,29552119808,31966887936
501,8016,0.4008,1.5079185288900623,0.23908144235610962,6.823257631413276e-05,8059,6794,6.879282342735678,1171.4884777930463,36873109504,29552119808,31966887936
502,8032,0.4016,1.0951189386081315,0.2991982400417328,6.811183552244878e-05,6561,5263,6.076790499035269,1079.6817828492858,36873109504,29552119808,31966887936
503,8048,0.4024,1.2282600720406123,0.29521429538726807,6.799097304025005e-05,6305,5259,5.80118292523548,1086.8473001554366,36873109504,29552119808,31966887936
504,8064,0.4032,1.2547834985057513,0.2710310220718384,6.78699896795922e-05,6962,6000,6.459551754873246,1077.7837633621705,36873109504,29552119808,31966887936
505,8080,0.404,0.9771876573638859,0.3265840709209442,6.774888625334295e-05,5768,4691,5.238206602167338,1101.140225666826,36873109504,29552119808,31966887936
506,8096,0.4048,1.5489424569660222,0.2535758912563324,6.762766357517683e-05,8299,6915,7.937793917953968,1045.5045930619392,36873109504,29552119808,31966887936
507,8112,0.4056,1.2074847380086258,0.25918063521385193,6.750632245956953e-05,7403,6114,7.073041771072894,1046.6501173903084,36873109504,29552119808,31966887936
508,8128,0.4064,1.4602295384719903,0.2755867540836334,6.738486372179254e-05,6793,6066,6.399288265965879,1061.5243004644824,36873109504,29552119808,31966887936
509,8144,0.4072,1.3373083151575373,0.26995089650154114,6.72632881779076e-05,7534,6078,7.4857351877726614,1006.4475714163888,36873109504,29552119808,31966887936
510,8160,0.408,1.456041953793393,0.27744320034980774,6.714159664476127e-05,6872,5854,6.548650193028152,1049.3765581365292,36873109504,29552119808,31966887936
511,8176,0.4088,1.5887851551995038,0.25886034965515137,6.701978993997941e-05,8083,6688,7.369736072141677,1096.7828319598216,36873109504,29552119808,31966887936
512,8192,0.4096,1.50957306922549,0.25923025608062744,6.689786888196175e-05,8728,6704,9.556619515176862,913.2936585095878,36873109504,29552119808,31966887936
513,8208,0.4104,1.299237468676813,0.28353309631347656,6.677583428987625e-05,6896,5744,6.12836385704577,1125.259557177187,36873109504,29552119808,31966887936
514,8224,0.4112,1.3446735397784744,0.2753826677799225,6.66536869836538e-05,7700,6361,6.8865423691459,1118.1227947567234,36873109504,29552119808,31966887936
515,8240,0.412,1.274972315997308,0.2865440249443054,6.653142778398248e-05,6241,5356,6.259460696019232,997.0507529457014,36873109504,29552119808,31966887936
516,8256,0.4128,1.5752796858461207,0.2485431432723999,6.640905751230225e-05,8237,6780,7.4451935780234635,1106.3513545589697,36873109504,29552119808,31966887936
517,8272,0.4136,1.484721813316929,0.2613520622253418,6.628657699079932e-05,7920,6467,7.3034084173850715,1084.4251816928643,36873109504,29552119808,31966887936
518,8288,0.4144,1.142626544417337,0.31039881706237793,6.616398704240064e-05,6056,4988,5.823152869939804,1039.9864360872605,36873109504,29552119808,31966887936
519,8304,0.4152,1.2379249684781195,0.2776068449020386,6.604128849076838e-05,7152,5992,7.178094598930329,996.3646900203547,36873109504,29552119808,31966887936
520,8320,0.416,0.9354886294951095,0.31926706433296204,6.591848216029444e-05,5799,4645,5.281123531982303,1098.0617978128055,36873109504,29552119808,31966887936
521,8336,0.4168,1.55056489096155,0.2489890456199646,6.579556887609482e-05,8243,7064,7.583239993080497,1087.002390471819,36873109504,29552119808,31966887936
522,8352,0.4176,1.3342615287035506,0.2588212490081787,6.567254946400411e-05,7916,6644,7.506672619841993,1054.5284709867396,36873109504,29552119808,31966887936
523,8368,0.4184,1.270304502912624,0.2589285671710968,6.554942475057004e-05,7893,6680,7.475907161831856,1055.7916021613546,36873109504,29552119808,31966887936
524,8384,0.4192,1.34410537753494,0.27074235677719116,6.542619556304774e-05,6762,5825,6.539567074272782,1034.0134022942113,36873109504,29552119808,31966887936
525,8400,0.42,1.3936095044759043,0.2638256847858429,6.530286272939437e-05,7707,6264,7.144923318643123,1078.6679795275422,36873109504,29552119808,31966887936
526,8416,0.4208,1.2244667481134714,0.30383267998695374,6.517942707826343e-05,6172,5224,5.570939940866083,1107.8920371632069,36873109504,29552119808,31966887936
527,8432,0.4216,1.4954371402007898,0.24248148500919342,6.505588943899922e-05,8595,7225,7.709202508907765,1114.9013130824778,36873109504,29552119808,31966887936
528,8448,0.4224,1.4683990844552084,0.24686139822006226,6.493225064163133e-05,7728,6805,7.455213618930429,1036.590015392303,36873109504,29552119808,31966887936
529,8464,0.4232,1.6526310378874498,0.25217899680137634,6.480851151686898e-05,8649,7198,7.779259548056871,1111.802472532283,36873109504,29552119808,31966887936
530,8480,0.424,1.3484273611839712,0.2810022830963135,6.468467289609547e-05,6753,5784,6.343766362871975,1064.5095695079722,36873109504,29552119808,31966887936
531,8496,0.4248,1.6634850572583029,0.2416335493326187,6.456073561136261e-05,8723,7551,8.097757727839053,1077.2117780223832,36873109504,29552119808,31966887936
532,8512,0.4256,1.3002731461768842,0.27132904529571533,6.443670049538512e-05,7115,5807,6.880972222890705,1034.010859153124,36873109504,29552119808,31966887936
533,8528,0.4264,1.3660534152119026,0.28364506363868713,6.431256838153504e-05,7761,6269,6.817942024208605,1138.3200344682984,36873109504,29552119808,31966887936
534,8544,0.4272,1.431248133476669,0.24848398566246033,6.41883401038361e-05,7422,6452,6.989260874688625,1061.9148623967558,36873109504,29552119808,31966887936
535,8560,0.428,1.4180852968561182,0.24631327390670776,6.406401649695814e-05,7715,6649,6.822964709252119,1130.7401296592166,36873109504,29552119808,31966887936
536,8576,0.4288,1.4087833999778492,0.2707872688770294,6.393959839621153e-05,6995,5747,6.58878925209865,1061.651804657732,36873109504,29552119808,31966887936
537,8592,0.4296,1.3074937829681328,0.26959532499313354,6.381508663754153e-05,6979,5969,6.155106695834547,1133.855243276777,36873109504,29552119808,31966887936
538,8608,0.4304,1.39677238701171,0.2645946145057678,6.369048205752261e-05,7613,6544,7.086180298123509,1074.3446652092664,36873109504,29552119808,31966887936
539,8624,0.4312,1.587045402540047,0.2436893731355667,6.356578549335294e-05,8595,7591,7.8547391523607075,1094.2438486218616,36873109504,29552119808,31966887936
540,8640,0.432,1.6011801370485306,0.23929238319396973,6.344099778284876e-05,8787,7338,7.934324023779482,1107.4667449508004,36873109504,29552119808,31966887936
541,8656,0.4328,1.207774285510409,0.26873019337654114,6.331611976443862e-05,8174,6245,10.028885151259601,815.0457280860742,36873109504,31108308480,33749467136
542,8672,0.4336,1.3042101226896876,0.2781137228012085,6.31911522771579e-05,6171,5221,5.599032985046506,1102.154607140387,36873109504,31108308480,33749467136
543,8688,0.4344,1.5872051575419097,0.258457750082016,6.306609616064304e-05,7558,6426,6.7920025628991425,1112.7793209745041,36873109504,31108308480,33749467136
544,8704,0.4352,1.621698938132146,0.2281603366136551,6.294095225512603e-05,8688,7911,8.043977208901197,1080.0627319513223,36873109504,31108308480,33749467136
545,8720,0.436,1.3978497979621016,0.24779817461967468,6.281572140142871e-05,7852,6694,7.535447746049613,1042.0084200194126,36873109504,31108308480,33749467136
546,8736,0.4368,1.434378591967183,0.26366040110588074,6.269040444095704e-05,6766,5939,6.287325459998101,1076.1332530099442,36873109504,31108308480,33749467136
547,8752,0.4376,1.4077984132271508,0.26261696219444275,6.256500221569556e-05,7673,6538,8.057499907445163,952.2804949597477,36873109504,31108308480,33749467136
548,8768,0.4384,1.6114657403732355,0.21583299338817596,6.243951556820169e-05,8852,7953,8.194318291731179,1080.2606983100086,36873109504,31108308480,33749467136
549,8784,0.4392,1.153154134676856,0.31995922327041626,6.231394534160008e-05,5801,4865,5.430788271129131,1068.1690595155346,36873109504,31108308480,33749467136
550,8800,0.44,1.2827451566577308,0.27750784158706665,6.218829237957688e-05,6822,5793,6.1635459079407156,1106.8304028061143,36873109504,31108308480,33749467136
551,8816,0.4408,1.4351261765231225,0.25117647647857666,6.206255752637422e-05,7501,6581,6.85709672793746,1093.9031922124013,36873109504,31108308480,33749467136
552,8832,0.4416,1.346161132592143,0.265145480632782,6.193674162678437e-05,7723,6587,6.757616905961186,1142.8585117317332,36873109504,31108308480,33749467136
553,8848,0.4424,1.4385428270933451,0.2571205496788025,6.181084552614413e-05,7939,6659,7.8426934140734375,1012.2797846150333,36873109504,31108308480,33749467136
554,8864,0.4432,1.4169805868435468,0.2842985987663269,6.168487007032922e-05,7304,6108,6.519845975097269,1120.271863460859,36873109504,31108308480,33749467136
555,8880,0.444,1.3011790761747148,0.25716710090637207,6.15588161057485e-05,7461,6065,6.684873777907342,1116.1018514153038,36873109504,31108308480,33749467136
556,8896,0.4448,1.1846757539884307,0.2773626744747162,6.143268447933827e-05,6929,5948,6.088423002045602,1138.0615304935252,36873109504,31108308480,33749467136
557,8912,0.4456,1.3310133458317814,0.27672797441482544,6.130647603855673e-05,6946,5887,6.400804680772126,1085.1760593266702,36873109504,31108308480,33749467136
558,8928,0.4464,1.465403012741306,0.2674202024936676,6.118019163137813e-05,7120,6116,6.683876206167042,1065.2501303705412,36873109504,31108308480,33749467136
559,8944,0.4472,1.5370714439071471,0.2730405032634735,6.10538321062871e-05,7489,6294,6.894836368970573,1086.175160545273,36873109504,31108308480,33749467136
560,8960,0.448,1.082441051724576,0.2729625999927521,6.092739831227298e-05,6783,5716,6.484006723854691,1046.1124253689177,36873109504,31108308480,33749467136
561,8976,0.4488,1.2031471563186966,0.2740805447101593,6.0800891098824186e-05,6687,5950,5.994156470987946,1115.5864936735395,36873109504,31108308480,33749467136
562,8992,0.4496,1.4060029137344354,0.2516995072364807,6.067431131592234e-05,7863,6932,7.385095154866576,1064.7120768401335,36873109504,31108308480,33749467136
563,9008,0.4504,1.4605423931230246,0.26711735129356384,6.054765981403666e-05,8039,6685,7.858757177833468,1022.9352832881677,36873109504,31108308480,33749467136
564,9024,0.4512,1.3603123630208722,0.2767505347728729,6.0420937444118284e-05,7051,5856,6.431705522816628,1096.2877536893457,36873109504,31108308480,33749467136
565,9040,0.452,1.299087458021111,0.2580091059207916,6.029414505759448e-05,7733,6480,6.857170342002064,1127.7246465110013,36873109504,31108308480,33749467136
566,9056,0.4528,1.4080248545423597,0.2457893341779709,6.016728350636288e-05,7673,6524,6.951626350171864,1103.770486716436,36873109504,31108308480,33749467136
567,9072,0.4536,1.4405820400244764,0.25053665041923523,6.004035364278593e-05,7512,6522,7.6347473450005054,983.9225400063979,36873109504,31108308480,33749467136
568,9088,0.4544,1.353810230806767,0.27220988273620605,5.9913356319684974e-05,6653,5667,6.220367738045752,1069.5509140574006,36873109504,31108308480,33749467136
569,9104,0.4552,1.2502829200960515,0.28069984912872314,5.9786292390334654e-05,7421,6158,6.811132884118706,1089.539747096008,36873109504,31108308480,33749467136
570,9120,0.456,1.377110646917552,0.2610340118408203,5.965916270845709e-05,7297,6174,6.708900880999863,1087.6595331234778,36873109504,31108308480,33749467136
571,9136,0.4568,1.5188497165079495,0.2380920946598053,5.953196812821622e-05,8328,7195,7.711346209980547,1079.9670736117823,36873109504,31108308480,33749467136
572,9152,0.4576,1.4408811794573002,0.2512522339820862,5.940470950421198e-05,7781,6764,6.879940526094288,1130.9690789459833,36873109504,31108308480,33749467136
573,9168,0.4584,1.3016085744286194,0.2617999315261841,5.9277387691474676e-05,7123,6240,6.503521856851876,1095.2527194931258,36873109504,31108308480,33749467136
574,9184,0.4592,1.2396256079908623,0.28523269295692444,5.915000354545907e-05,6144,5421,5.757279720157385,1067.170660214516,36873109504,31108308480,33749467136
575,9200,0.46,1.457606405654407,0.2556414008140564,5.9022557922038815e-05,8238,6856,7.778778519947082,1059.03516585224,36873109504,31108308480,33749467136
576,9216,0.4608,1.3002176934164615,0.25382861495018005,5.88950516775006e-05,8082,6695,7.892063158098608,1024.0668172690032,36873109504,31108308480,33749467136
577,9232,0.4616,1.0837403549088371,0.29487502574920654,5.8767485668538394e-05,6786,5445,6.4077656888403,1059.02748782129,36873109504,31108308480,33749467136
578,9248,0.4624,1.4729079252824147,0.27263736724853516,5.863986075224772e-05,7413,6279,6.80415777489543,1089.4809093567685,36873109504,31108308480,33749467136
579,9264,0.4632,1.2527551479404369,0.29088133573532104,5.851217778611994e-05,7256,6037,6.44906497374177,1125.124344310962,36873109504,31108308480,33749467136
580,9280,0.464,1.6097085912472084,0.2466498613357544,5.838443762803636e-05,8279,7149,8.041952418163419,1029.4763720935714,36873109504,31108308480,33749467136
581,9296,0.4648,1.3090077598611365,0.28897756338119507,5.825664113626258e-05,6638,5854,6.125811969861388,1083.611451454688,36873109504,31108308480,33749467136
582,9312,0.4656,1.4260251641768829,0.27021610736846924,5.8128789169442756e-05,6723,5776,6.083751929923892,1105.0746443049175,36873109504,31108308480,33749467136
583,9328,0.4664,1.202499443639859,0.2648855745792389,5.800088258659371e-05,7091,5819,7.0032172608189285,1012.5346302865959,36873109504,31108308480,33749467136
584,9344,0.4672,1.3745821407931613,0.28927430510520935,5.78729222470992e-05,7120,5963,6.610852966085076,1077.0168443507887,36873109504,31108308480,33749467136
585,9360,0.468,1.2247405972877698,0.2972065508365631,5.774490901070424e-05,6631,5418,5.806309359148145,1142.0335345295566,36873109504,31108308480,33749467136
586,9376,0.4688,1.094831443320938,0.29405477643013,5.761684373750919e-05,6489,5472,5.953939337283373,1089.8666634653287,36873109504,31108308480,33749467136
